Orthogroup	pathogen_class_type	logFC
OG0093574	bacterium	1.32374572786185
OG0096871	bacterium	8.18673454223909
OG0097663	bacterium	2.06649567932958
OG0097904	bacterium	1.72685900342595
OG0097905	bacterium	2.16584730065587
OG0098440	bacterium	2.12493016436528
OG0098492	bacterium	15.326909569722
OG0098698	bacterium	1.13478529176791
OG0098838	bacterium	2.07554176803317
OG0099237	bacterium	2.23832593486151
OG0099679	bacterium	3.42375933233373
OG0100258	bacterium	6.19913322101626
OG0102081	bacterium	8.14143596605156
OG0105310	bacterium	3.18114627033401
OG0106163	bacterium	2.67619191690924
OG0113970	bacterium	2.70246882085877
OG0115324	bacterium	1.53044244284317
OG0115830	bacterium	12.1783864242461
OG0115941	bacterium	7.99098845457665
OG0116289	bacterium	12.8013987464668
OG0116677	bacterium	4.11243410557837
OG0117804	bacterium	1.02774191798014
OG0119244	bacterium	1.48818148730075
OG0119947	bacterium	1.13256512353547
OG0000019	bacterium_and_fungus	4.012472621177
OG0000022	bacterium_and_fungus	3.76677298879634
OG0000047	bacterium_and_fungus	4.99347666668679
OG0000066	bacterium_and_fungus	5.91467395854522
OG0000082	bacterium_and_fungus	2.53515676337796
OG0000106	bacterium_and_fungus	2.90476473379977
OG0000138	bacterium_and_fungus	5.91446204850388
OG0000164	bacterium_and_fungus	4.90633948878902
OG0000176	bacterium_and_fungus	3.44163545724571
OG0000182	bacterium_and_fungus	6.11169827919155
OG0000211	bacterium_and_fungus	1.57307219562501
OG0000224	bacterium_and_fungus	1.75537645177439
OG0000225	bacterium_and_fungus	2.81064144723732
OG0000240	bacterium_and_fungus	2.6355394022477
OG0000254	bacterium_and_fungus	4.39462769958725
OG0000255	bacterium_and_fungus	2.03464504388296
OG0000257	bacterium_and_fungus	6.30885316596139
OG0000369	bacterium_and_fungus	2.86241035126327
OG0000391	bacterium_and_fungus	1.87226301555104
OG0000395	bacterium_and_fungus	2.43878194581942
OG0000397	bacterium_and_fungus	1.70170644057802
OG0000405	bacterium_and_fungus	4.39483497346612
OG0000409	bacterium_and_fungus	2.06724843890576
OG0000429	bacterium_and_fungus	1.36061546795872
OG0000443	bacterium_and_fungus	2.93408109087791
OG0000457	bacterium_and_fungus	1.41002517728178
OG0000469	bacterium_and_fungus	1.93461939483961
OG0000472	bacterium_and_fungus	2.74353573470006
OG0000473	bacterium_and_fungus	6.27803286137202
OG0000474	bacterium_and_fungus	1.60624736398287
OG0000480	bacterium_and_fungus	1.85100105057375
OG0000499	bacterium_and_fungus	2.45281722090713
OG0000502	bacterium_and_fungus	1.94729005888997
OG0000510	bacterium_and_fungus	2.62093543563301
OG0000517	bacterium_and_fungus	2.15975711566391
OG0000521	bacterium_and_fungus	2.31849542905848
OG0000532	bacterium_and_fungus	1.50827484334778
OG0000537	bacterium_and_fungus	3.41377201593565
OG0000547	bacterium_and_fungus	3.06938623439485
OG0000549	bacterium_and_fungus	4.56774475003812
OG0000570	bacterium_and_fungus	5.47888938737076
OG0000576	bacterium_and_fungus	2.3120099131021
OG0000591	bacterium_and_fungus	1.66586799372098
OG0000602	bacterium_and_fungus	2.7918835064081
OG0000618	bacterium_and_fungus	2.26288869680329
OG0000627	bacterium_and_fungus	1.86239876271728
OG0000630	bacterium_and_fungus	5.23842987958112
OG0000632	bacterium_and_fungus	3.28616426540268
OG0000633	bacterium_and_fungus	3.18514066741573
OG0000637	bacterium_and_fungus	2.02718151034728
OG0000676	bacterium_and_fungus	2.85873558899501
OG0000677	bacterium_and_fungus	9.4346398302995
OG0000679	bacterium_and_fungus	3.80347055797019
OG0000719	bacterium_and_fungus	1.43133170559906
OG0000733	bacterium_and_fungus	1.8710786264779
OG0000738	bacterium_and_fungus	2.69692103831678
OG0000742	bacterium_and_fungus	3.29500641471287
OG0000744	bacterium_and_fungus	5.16577782957603
OG0000756	bacterium_and_fungus	3.77902773154962
OG0000776	bacterium_and_fungus	3.76683837703868
OG0000779	bacterium_and_fungus	2.94966881728708
OG0000789	bacterium_and_fungus	1.44472073135112
OG0000794	bacterium_and_fungus	1.33776096862631
OG0000812	bacterium_and_fungus	2.5512417257898
OG0000814	bacterium_and_fungus	1.76930674350044
OG0000827	bacterium_and_fungus	3.25035558107455
OG0000829	bacterium_and_fungus	1.90937206228278
OG0000838	bacterium_and_fungus	1.52225597848599
OG0000852	bacterium_and_fungus	3.19548107331615
OG0000869	bacterium_and_fungus	2.09038461763143
OG0000872	bacterium_and_fungus	2.75753668966521
OG0000873	bacterium_and_fungus	3.12251577445275
OG0000890	bacterium_and_fungus	3.99630857440276
OG0000894	bacterium_and_fungus	1.8456050975841
OG0000895	bacterium_and_fungus	2.16967034950688
OG0000903	bacterium_and_fungus	3.20893652016927
OG0000912	bacterium_and_fungus	2.72341025851432
OG0000918	bacterium_and_fungus	4.40624403538818
OG0000919	bacterium_and_fungus	1.98182637784944
OG0000938	bacterium_and_fungus	1.95644906758755
OG0000949	bacterium_and_fungus	1.52143008502492
OG0000968	bacterium_and_fungus	1.36988428798969
OG0000969	bacterium_and_fungus	2.31449382517512
OG0000972	bacterium_and_fungus	3.50594534360388
OG0000991	bacterium_and_fungus	1.48693423865386
OG0001013	bacterium_and_fungus	2.05014926753249
OG0001014	bacterium_and_fungus	2.19289046928477
OG0001019	bacterium_and_fungus	5.62817917730008
OG0001036	bacterium_and_fungus	3.27530430555662
OG0001046	bacterium_and_fungus	3.07332082135325
OG0001064	bacterium_and_fungus	1.5814893322799
OG0001065	bacterium_and_fungus	2.36480851668858
OG0001103	bacterium_and_fungus	3.23073674109266
OG0001117	bacterium_and_fungus	1.55219029831722
OG0001120	bacterium_and_fungus	2.81964280644122
OG0001122	bacterium_and_fungus	2.15685771411276
OG0001123	bacterium_and_fungus	2.01296024185778
OG0001127	bacterium_and_fungus	2.89858623189114
OG0001140	bacterium_and_fungus	2.16897914376226
OG0001144	bacterium_and_fungus	3.993071360801
OG0001145	bacterium_and_fungus	7.88758881815059
OG0001162	bacterium_and_fungus	1.31986557397155
OG0001165	bacterium_and_fungus	1.98314116284987
OG0001168	bacterium_and_fungus	3.82021633027076
OG0001169	bacterium_and_fungus	2.1799217341303
OG0001170	bacterium_and_fungus	2.79782851215038
OG0001177	bacterium_and_fungus	5.53700831023693
OG0001180	bacterium_and_fungus	1.6647925485578
OG0001219	bacterium_and_fungus	1.95318635626494
OG0001222	bacterium_and_fungus	3.34237611132528
OG0001242	bacterium_and_fungus	1.63913935491854
OG0001250	bacterium_and_fungus	2.11802504356941
OG0001279	bacterium_and_fungus	6.99322558133286
OG0001281	bacterium_and_fungus	3.15799095318876
OG0001282	bacterium_and_fungus	3.87530339731533
OG0001291	bacterium_and_fungus	2.04582543010185
OG0001292	bacterium_and_fungus	3.86318106956013
OG0001300	bacterium_and_fungus	2.56700569921175
OG0001312	bacterium_and_fungus	2.45472588308789
OG0001313	bacterium_and_fungus	2.38600462806321
OG0001325	bacterium_and_fungus	1.95544014001945
OG0001326	bacterium_and_fungus	1.7635399903543
OG0001329	bacterium_and_fungus	1.55257228780297
OG0001335	bacterium_and_fungus	4.35849204895403
OG0001337	bacterium_and_fungus	2.13696342654885
OG0001351	bacterium_and_fungus	1.97721206094913
OG0001395	bacterium_and_fungus	1.83078192214967
OG0001400	bacterium_and_fungus	4.53038978489825
OG0001401	bacterium_and_fungus	1.48161967217215
OG0001426	bacterium_and_fungus	2.01693281061344
OG0001431	bacterium_and_fungus	2.06568711582432
OG0001440	bacterium_and_fungus	1.49339832099648
OG0001447	bacterium_and_fungus	8.29109162265796
OG0001449	bacterium_and_fungus	1.59789830913844
OG0001457	bacterium_and_fungus	2.90555742493357
OG0001461	bacterium_and_fungus	5.25378551023999
OG0001479	bacterium_and_fungus	2.99317338878064
OG0001480	bacterium_and_fungus	3.47815502312273
OG0001490	bacterium_and_fungus	2.91717326411746
OG0001492	bacterium_and_fungus	4.12150297703325
OG0001507	bacterium_and_fungus	1.48684525869741
OG0001508	bacterium_and_fungus	2.30212423949781
OG0001531	bacterium_and_fungus	4.1743649406243
OG0001534	bacterium_and_fungus	2.25539339317998
OG0001536	bacterium_and_fungus	2.04587575625162
OG0001545	bacterium_and_fungus	1.59416009776855
OG0001555	bacterium_and_fungus	3.20736059144162
OG0001560	bacterium_and_fungus	3.20412825479078
OG0001563	bacterium_and_fungus	1.464209298412
OG0001565	bacterium_and_fungus	2.29279270895672
OG0001567	bacterium_and_fungus	6.64736005655341
OG0001568	bacterium_and_fungus	2.06757807667677
OG0001572	bacterium_and_fungus	1.83617710944449
OG0001577	bacterium_and_fungus	2.16703086980465
OG0001584	bacterium_and_fungus	2.68362081852078
OG0001587	bacterium_and_fungus	1.91253881083274
OG0001589	bacterium_and_fungus	5.08772690235718
OG0001594	bacterium_and_fungus	4.23351072965113
OG0001612	bacterium_and_fungus	1.58091282580329
OG0001614	bacterium_and_fungus	4.11207601401905
OG0001623	bacterium_and_fungus	1.77494097946835
OG0001627	bacterium_and_fungus	2.38067311653529
OG0001629	bacterium_and_fungus	1.59466747523466
OG0001636	bacterium_and_fungus	1.63157957949029
OG0001648	bacterium_and_fungus	2.61658118029001
OG0001671	bacterium_and_fungus	2.15205993314034
OG0001675	bacterium_and_fungus	1.79607746837284
OG0001676	bacterium_and_fungus	1.68662855912492
OG0001693	bacterium_and_fungus	2.70478611750399
OG0001696	bacterium_and_fungus	1.55830557345752
OG0001702	bacterium_and_fungus	1.16594613158135
OG0001713	bacterium_and_fungus	2.61618316384457
OG0001724	bacterium_and_fungus	1.91688245407473
OG0001741	bacterium_and_fungus	2.33123048853424
OG0001773	bacterium_and_fungus	2.94726046783064
OG0001778	bacterium_and_fungus	2.62472210213196
OG0001779	bacterium_and_fungus	1.69308056148398
OG0001792	bacterium_and_fungus	1.31474701341601
OG0001813	bacterium_and_fungus	1.64693086095192
OG0001815	bacterium_and_fungus	1.50885198101761
OG0001816	bacterium_and_fungus	2.02244904210633
OG0001833	bacterium_and_fungus	1.85287989285824
OG0001834	bacterium_and_fungus	1.91201932140784
OG0001842	bacterium_and_fungus	8.76486621848221
OG0001865	bacterium_and_fungus	5.48072898739937
OG0001866	bacterium_and_fungus	1.76596341293614
OG0001867	bacterium_and_fungus	1.78120002038173
OG0001879	bacterium_and_fungus	1.28122405162557
OG0001885	bacterium_and_fungus	1.76185836496403
OG0001886	bacterium_and_fungus	7.20864217079987
OG0001889	bacterium_and_fungus	6.53615168888684
OG0001891	bacterium_and_fungus	1.89458487522904
OG0001896	bacterium_and_fungus	1.88100969429319
OG0001899	bacterium_and_fungus	1.86155796428209
OG0001912	bacterium_and_fungus	2.59329054177958
OG0001922	bacterium_and_fungus	2.82143167178544
OG0001925	bacterium_and_fungus	2.37671969477626
OG0001946	bacterium_and_fungus	3.99861835102436
OG0001977	bacterium_and_fungus	3.72211635012185
OG0002004	bacterium_and_fungus	1.90027324374693
OG0002009	bacterium_and_fungus	1.57988265077836
OG0002012	bacterium_and_fungus	2.08917606484132
OG0002017	bacterium_and_fungus	1.40105085406806
OG0002019	bacterium_and_fungus	3.52402892788223
OG0002020	bacterium_and_fungus	1.49759101105513
OG0002021	bacterium_and_fungus	1.67111141690167
OG0002027	bacterium_and_fungus	1.82533204847065
OG0002029	bacterium_and_fungus	3.22594068440167
OG0002030	bacterium_and_fungus	1.72350068244057
OG0002060	bacterium_and_fungus	2.33422702885045
OG0002062	bacterium_and_fungus	1.86035081488296
OG0002076	bacterium_and_fungus	2.22224173618788
OG0002083	bacterium_and_fungus	4.69446456199058
OG0002092	bacterium_and_fungus	1.93794646049954
OG0002098	bacterium_and_fungus	3.29964785598251
OG0002107	bacterium_and_fungus	4.77194397940939
OG0002129	bacterium_and_fungus	2.57868484932308
OG0002136	bacterium_and_fungus	1.59653886138054
OG0002141	bacterium_and_fungus	1.75892067267514
OG0002143	bacterium_and_fungus	2.9753842099393
OG0002144	bacterium_and_fungus	2.19491936521607
OG0002146	bacterium_and_fungus	1.41245414845179
OG0002159	bacterium_and_fungus	1.17401521031369
OG0002160	bacterium_and_fungus	1.4485955991516
OG0002162	bacterium_and_fungus	1.96570103230357
OG0002170	bacterium_and_fungus	5.84792690953552
OG0002174	bacterium_and_fungus	5.28330421539022
OG0002176	bacterium_and_fungus	3.33877054453206
OG0002181	bacterium_and_fungus	2.5650428200084
OG0002200	bacterium_and_fungus	3.09444500782473
OG0002213	bacterium_and_fungus	2.14615276902777
OG0002221	bacterium_and_fungus	2.09320286217824
OG0002227	bacterium_and_fungus	2.13986526220599
OG0002241	bacterium_and_fungus	3.99785933207438
OG0002244	bacterium_and_fungus	1.84277563031415
OG0002249	bacterium_and_fungus	9.58751906157116
OG0002258	bacterium_and_fungus	1.92455246800285
OG0002269	bacterium_and_fungus	6.38081783132731
OG0002287	bacterium_and_fungus	1.4906345810471
OG0002297	bacterium_and_fungus	2.0608511998037
OG0002320	bacterium_and_fungus	4.20394926347318
OG0002327	bacterium_and_fungus	2.31204254837482
OG0002330	bacterium_and_fungus	1.68633555982344
OG0002333	bacterium_and_fungus	1.98554799393335
OG0002337	bacterium_and_fungus	2.05482092785799
OG0002361	bacterium_and_fungus	3.47229028264606
OG0002366	bacterium_and_fungus	2.38866478152732
OG0002368	bacterium_and_fungus	1.33931860195753
OG0002371	bacterium_and_fungus	2.66331700037279
OG0002384	bacterium_and_fungus	5.14383357551628
OG0002396	bacterium_and_fungus	1.17039471020489
OG0002397	bacterium_and_fungus	2.45843313126226
OG0002401	bacterium_and_fungus	1.82526196030193
OG0002412	bacterium_and_fungus	1.44161993435547
OG0002455	bacterium_and_fungus	1.86062152215834
OG0002466	bacterium_and_fungus	3.3565173025072
OG0002477	bacterium_and_fungus	1.86538579978746
OG0002498	bacterium_and_fungus	4.00291158774451
OG0002515	bacterium_and_fungus	1.66898497424726
OG0002534	bacterium_and_fungus	1.93896445016022
OG0002543	bacterium_and_fungus	4.75106886776439
OG0002548	bacterium_and_fungus	3.3408633474819
OG0002558	bacterium_and_fungus	1.69670890471159
OG0002560	bacterium_and_fungus	2.90971217498084
OG0002561	bacterium_and_fungus	3.41235554764379
OG0002580	bacterium_and_fungus	2.79064468851622
OG0002581	bacterium_and_fungus	1.84436060523537
OG0002589	bacterium_and_fungus	1.22349535034127
OG0002606	bacterium_and_fungus	2.99071638684726
OG0002610	bacterium_and_fungus	5.04256249347929
OG0002612	bacterium_and_fungus	1.48607674949168
OG0002614	bacterium_and_fungus	1.88457103066307
OG0002615	bacterium_and_fungus	1.61938931934792
OG0002626	bacterium_and_fungus	5.5769172209129
OG0002636	bacterium_and_fungus	1.47633895741379
OG0002642	bacterium_and_fungus	2.33475770053545
OG0002643	bacterium_and_fungus	1.45202647970612
OG0002653	bacterium_and_fungus	1.32874027498648
OG0002658	bacterium_and_fungus	3.97249505935823
OG0002674	bacterium_and_fungus	1.24103655284543
OG0002678	bacterium_and_fungus	1.99422920199738
OG0002686	bacterium_and_fungus	2.65397165766641
OG0002696	bacterium_and_fungus	1.99295432933716
OG0002729	bacterium_and_fungus	2.04184686233184
OG0002740	bacterium_and_fungus	2.28397147466232
OG0002743	bacterium_and_fungus	2.02139188852675
OG0002746	bacterium_and_fungus	4.34071196462084
OG0002760	bacterium_and_fungus	2.36161761007548
OG0002788	bacterium_and_fungus	2.27019897003538
OG0002830	bacterium_and_fungus	2.68010388806694
OG0002833	bacterium_and_fungus	5.9551232888633
OG0002837	bacterium_and_fungus	2.91088234361165
OG0002839	bacterium_and_fungus	1.59354949555396
OG0002844	bacterium_and_fungus	2.21456603585723
OG0002847	bacterium_and_fungus	2.00694786100924
OG0002849	bacterium_and_fungus	3.30081277386779
OG0002850	bacterium_and_fungus	1.10351208214787
OG0002868	bacterium_and_fungus	5.01778185913607
OG0002876	bacterium_and_fungus	2.03059619541858
OG0002879	bacterium_and_fungus	1.79591505920733
OG0002880	bacterium_and_fungus	2.61250026391385
OG0002884	bacterium_and_fungus	1.0781541923077
OG0002890	bacterium_and_fungus	1.2901220950263
OG0002891	bacterium_and_fungus	2.19313336507499
OG0002893	bacterium_and_fungus	2.89262094832522
OG0002895	bacterium_and_fungus	2.92095302207937
OG0002898	bacterium_and_fungus	1.69808664998864
OG0002936	bacterium_and_fungus	4.45069457667084
OG0002951	bacterium_and_fungus	1.71928871989415
OG0002954	bacterium_and_fungus	2.45001947036911
OG0002957	bacterium_and_fungus	2.06674406383006
OG0002970	bacterium_and_fungus	1.6674804136261
OG0002971	bacterium_and_fungus	2.18681609570278
OG0002974	bacterium_and_fungus	1.30973426164011
OG0002976	bacterium_and_fungus	3.08752312345785
OG0002982	bacterium_and_fungus	2.31369666388029
OG0003026	bacterium_and_fungus	2.7151351342874
OG0003028	bacterium_and_fungus	1.95646003762325
OG0003065	bacterium_and_fungus	2.64592632416402
OG0003071	bacterium_and_fungus	2.03656447102479
OG0003076	bacterium_and_fungus	2.89859493844084
OG0003078	bacterium_and_fungus	2.6646770357945
OG0003096	bacterium_and_fungus	2.94785858699075
OG0003098	bacterium_and_fungus	2.04530469387908
OG0003106	bacterium_and_fungus	3.30827974290875
OG0003139	bacterium_and_fungus	1.56094773944926
OG0003141	bacterium_and_fungus	1.40599836025663
OG0003146	bacterium_and_fungus	2.30846916430184
OG0003147	bacterium_and_fungus	2.28584311710406
OG0003162	bacterium_and_fungus	2.04243222486229
OG0003165	bacterium_and_fungus	1.48897434162508
OG0003166	bacterium_and_fungus	3.55993389582393
OG0003175	bacterium_and_fungus	3.09766032825289
OG0003180	bacterium_and_fungus	2.91222924971178
OG0003185	bacterium_and_fungus	2.26269259903823
OG0003208	bacterium_and_fungus	3.36849396080039
OG0003214	bacterium_and_fungus	1.82613516556263
OG0003215	bacterium_and_fungus	2.53302150757307
OG0003222	bacterium_and_fungus	4.30271961746417
OG0003229	bacterium_and_fungus	1.53369730402943
OG0003242	bacterium_and_fungus	8.28290695267672
OG0003246	bacterium_and_fungus	4.56176204583816
OG0003255	bacterium_and_fungus	7.90122695446628
OG0003266	bacterium_and_fungus	2.51051827045315
OG0003270	bacterium_and_fungus	3.87887704880376
OG0003287	bacterium_and_fungus	1.53239160529623
OG0003293	bacterium_and_fungus	2.59181876959291
OG0003301	bacterium_and_fungus	2.18567928364605
OG0003304	bacterium_and_fungus	1.78712406327995
OG0003305	bacterium_and_fungus	2.17259568884849
OG0003308	bacterium_and_fungus	6.53866012823595
OG0003324	bacterium_and_fungus	2.48285668009559
OG0003326	bacterium_and_fungus	1.32150777759443
OG0003347	bacterium_and_fungus	3.77998106073765
OG0003396	bacterium_and_fungus	2.79778489227013
OG0003405	bacterium_and_fungus	2.46877762548335
OG0003408	bacterium_and_fungus	2.51926468904539
OG0003424	bacterium_and_fungus	4.95060756802866
